user_id,product_id,rating,timestamp,interaction
326,7984,4.0,1299092249,purchase
326,7991,3.0,1298839642,click
326,8169,3.0,1298839495,click
326,8337,2.5,1298838147,view
326,8340,4.0,1298838178,purchase
326,8371,3.5,1298839613,view
326,8426,4.5,1163447552,purchase
326,8633,4.0,1298839206,purchase
326,8636,3.5,1163298816,view
326,8690,3.5,1163447599,view
326,8743,3.0,1298839560,click
326,8961,5.0,1163298858,purchase
326,26148,5.0,1163298736,purchase
326,26203,3.5,1299092237,view
326,26265,3.5,1299179817,view
326,26285,4.5,1298839594,purchase
326,26289,4.0,1163298670,purchase
326,26398,3.5,1298839568,view
326,26554,3.5,1298839253,view
326,26662,4.0,1298838289,purchase
326,26834,3.0,1163298727,click
326,27156,3.5,1298838987,view
326,27660,4.0,1163447390,purchase
326,27728,2.5,1163447616,view
326,31660,2.0,1299092293,view
326,31804,2.5,1299092192,view
326,32213,3.5,1299092425,view
326,32587,5.0,1163298865,purchase
326,32898,1.0,1298838967,view
326,33493,3.5,1163298785,view
326,33794,2.5,1163298800,view
326,34405,1.0,1163447314,view
326,36363,3.5,1298838996,view
326,40732,3.0,1298838555,click
326,44191,4.0,1163298773,purchase
326,48774,4.0,1298838193,purchase
326,49007,4.0,1299179839,purchase
326,49272,2.5,1165159636,view
326,51709,3.0,1299092155,click
326,52319,3.5,1299179836,view
326,52328,4.0,1298839128,purchase
326,53138,4.0,1299179886,purchase
326,53737,3.5,1298837965,view
326,54229,1.5,1298837942,view
326,54881,3.5,1298838206,view
326,55167,4.0,1298838707,purchase
326,55908,2.5,1299092144,view
326,56145,3.5,1298838558,view
326,57368,3.5,1298839483,view
326,59315,4.0,1299092244,purchase
326,60040,3.5,1299092342,view
326,60069,4.0,1298838171,purchase
326,61248,2.5,1298839636,view
326,62049,4.5,1298838096,purchase
326,65642,3.5,1298839050,view
326,68237,4.5,1298838977,purchase
326,68358,4.0,1299092232,purchase
326,68954,3.5,1299179802,view
326,69372,3.0,1299092401,click
326,70286,4.5,1298839069,purchase
326,72998,4.0,1298839102,purchase
326,74731,4.0,1299092175,purchase
326,76093,3.5,1299179772,view
326,77561,4.0,1298839438,purchase
326,78499,2.0,1299179734,view
326,79132,3.5,1298839221,view
326,80917,3.5,1298839190,view
326,82461,4.5,1298839294,purchase
327,2,3.0,839762776,click
327,32,1.0,839762450,view
327,34,3.0,839762477,click
327,48,3.0,839762831,click
327,105,3.0,839762684,click
327,110,3.0,839762205,click
327,150,3.0,839762948,click
327,153,2.0,839762426,view
327,165,3.0,839762608,click
327,253,3.0,839762514,click
327,292,3.0,839762684,click
327,296,4.0,839762948,purchase
327,300,3.0,839762747,click
327,316,2.0,839762813,view
327,329,1.0,839762813,view
327,349,3.0,839762580,click
327,353,1.0,839762559,view
327,356,4.0,839762205,purchase
327,357,3.0,839762776,click
327,362,3.0,839762703,click
327,364,4.0,839762236,purchase
327,367,2.0,839762864,view
327,368,3.0,839762831,click
327,377,2.0,839762559,view
327,380,3.0,839762949,click
327,454,3.0,839762703,click
327,457,3.0,839762309,click
327,474,3.0,839762580,click
327,480,3.0,839762206,click
327,500,3.0,839762539,click
327,508,2.0,839762236,view
327,539,3.0,839762864,click
327,586,2.0,839762580,view
327,587,3.0,839762477,click
327,588,3.0,839762450,click
327,589,3.0,839762393,click
327,590,4.0,839762947,purchase
327,592,3.0,839762947,click
327,593,4.0,839762206,purchase
327,594,3.0,839762514,click
327,595,5.0,839762539,purchase
327,596,4.0,839762514,purchase
327,597,2.0,839762703,view
327,609,2.0,839762018,view
328,1,4.5,1306186369,purchase
328,29,4.0,1355019205,purchase
328,32,4.5,1355019275,purchase
328,48,5.0,1306186665,purchase
328,101,5.0,1285081842,purchase
328,260,4.0,1306186354,purchase
328,277,4.0,1285080645,purchase
328,300,4.5,1358635241,purchase
328,318,5.0,1306186348,purchase
328,333,3.0,1285080634,click
328,337,4.0,1375121118,purchase
328,356,4.5,1285081607,purchase
328,364,3.5,1306186423,view
328,413,3.0,1285080766,click
328,471,3.5,1355019982,view
328,480,4.0,1306186360,purchase
328,541,4.0,1306186858,purchase
328,551,5.0,1285104685,purchase
328,593,5.0,1286310132,purchase
328,595,4.0,1306186428,purchase
328,608,5.0,1294724678,purchase
328,671,4.0,1285080733,purchase
328,720,4.5,1285080688,purchase
328,745,4.5,1285081868,purchase
328,750,4.0,1285083393,purchase
328,780,4.0,1285081572,purchase
328,799,4.5,1285080745,purchase
328,1035,4.5,1306186653,purchase
328,1073,4.5,1306186841,purchase
328,1128,4.5,1374791515,purchase
328,1136,4.5,1285081914,purchase
328,1148,4.5,1285081871,purchase
328,1175,5.0,1355019188,purchase
328,1196,4.0,1306186396,purchase
328,1197,5.0,1285081626,purchase
328,1198,4.0,1306186409,purchase
328,1199,5.0,1355019277,purchase
328,1200,4.0,1355020037,purchase
328,1206,5.0,1314041552,purchase
328,1210,4.5,1306186375,purchase
328,1214,5.0,1285081677,purchase
328,1215,4.5,1306186742,purchase
328,1222,5.0,1346717495,purchase
328,1223,4.5,1285080708,purchase
328,1241,5.0,1285081070,purchase
328,1255,4.5,1285081014,purchase
328,1257,4.5,1299347041,purchase
328,1258,4.5,1314041550,purchase
328,1261,4.0,1285080720,purchase
328,1394,3.0,1358635344,click
328,1641,3.5,1358635334,view
328,1673,5.0,1314041600,purchase
328,1732,4.0,1314041670,purchase
328,1748,5.0,1355019994,purchase
328,1884,4.5,1355019268,purchase
328,1968,4.0,1306186882,purchase
328,2028,5.0,1306186435,purchase
328,2060,4.0,1285080984,purchase
328,2110,5.0,1285104869,purchase
328,2139,5.0,1285104527,purchase
328,2140,4.5,1358635325,purchase
328,2142,4.5,1285451776,purchase
328,2174,4.5,1285104747,purchase
328,2288,5.0,1285080695,purchase
328,2291,5.0,1285083307,purchase
328,2294,2.0,1285080653,view
328,2325,4.0,1393718707,purchase
328,2355,3.5,1358635225,view
328,2395,5.0,1285081840,purchase
328,2427,3.5,1299346831,view
328,2455,4.5,1285080649,purchase
328,2502,4.5,1285082055,purchase
328,2517,4.0,1374791512,purchase
328,2571,4.0,1285081590,purchase
328,2579,5.0,1285081827,purchase
328,2628,3.0,1358635221,click
328,2657,4.5,1287671418,purchase
328,2694,2.5,1285080668,view
328,2700,4.5,1285080978,purchase
328,2710,4.0,1358635218,purchase
328,2712,4.5,1346717508,purchase
328,2730,5.0,1346717512,purchase
328,2740,4.5,1314041815,purchase
328,2746,4.0,1358635308,purchase
328,2762,4.0,1290722845,purchase
328,2800,4.5,1285202977,purchase
328,2804,4.5,1358635298,purchase
328,2952,5.0,1314041595,purchase
328,2968,4.0,1285080672,purchase
328,3052,4.0,1374789373,purchase
328,3070,5.0,1285104777,purchase
328,3108,4.0,1355019281,purchase
328,3160,5.0,1314041597,purchase
328,3429,5.0,1285081900,purchase
328,3702,4.5,1374810069,purchase
328,3726,4.5,1374791490,purchase
328,3740,4.5,1306186889,purchase
328,3793,3.0,1306186908,click
328,3868,3.5,1285080738,view
328,3972,5.0,1285202857,purchase
328,4022,4.5,1358635283,purchase
328,4090,4.5,1285202986,purchase
328,4105,4.5,1306186760,purchase
328,4306,3.5,1285081577,view
328,4350,5.0,1285081027,purchase
328,4446,3.0,1285080773,click
328,4467,5.0,1355019256,purchase
328,4553,4.5,1285104736,purchase
328,4591,4.5,1306186685,purchase
328,4624,5.0,1285081072,purchase
328,4678,4.5,1285202749,purchase
328,4878,5.0,1285081729,purchase
328,4886,4.5,1285081618,purchase
328,4973,5.0,1355019487,purchase
328,4979,4.5,1294724683,purchase
328,4993,5.0,1285081075,purchase
328,5265,4.5,1288732981,purchase
328,5378,2.5,1358635273,view
328,5502,4.5,1358635268,purchase
328,5618,5.0,1285081884,purchase
328,5650,4.5,1285202743,purchase
328,5673,4.5,1314041603,purchase
328,5690,4.5,1375121222,purchase
328,5855,5.0,1393718794,purchase
328,5902,5.0,1375121329,purchase
328,5952,5.0,1285081078,purchase
328,5971,5.0,1285081804,purchase
328,5995,5.0,1290722603,purchase
328,6214,5.0,1355019167,purchase
328,6377,4.5,1285081671,purchase
328,6440,5.0,1306186675,purchase
328,6618,5.0,1285102624,purchase
328,6710,4.5,1285102729,purchase
328,6807,4.0,1355019271,purchase
328,7099,5.0,1355020135,purchase
328,7153,5.0,1285081081,purchase
328,7222,4.5,1306186966,purchase
328,7256,4.0,1375121298,purchase
328,7266,5.0,1285081115,purchase
328,7361,4.5,1306186792,purchase
328,7932,5.0,1285081755,purchase
328,8335,5.0,1285083451,purchase
328,8644,3.5,1358635254,view
328,8874,4.5,1285081533,purchase
328,8914,5.0,1285081745,purchase
328,8917,4.5,1285080981,purchase
328,8932,4.5,1314041825,purchase
328,8961,4.5,1285102794,purchase
328,8966,4.5,1346717562,purchase
328,8970,4.0,1355020395,purchase
328,8972,3.5,1306186932,view
328,26285,4.5,1374791494,purchase
328,26547,5.0,1285202860,purchase
328,26729,4.5,1355020426,purchase
328,26925,4.5,1285080961,purchase
328,30810,5.0,1285081848,purchase
328,31162,3.5,1380676522,view
328,31435,4.0,1355020457,purchase
328,31658,4.5,1355020171,purchase
328,31878,5.0,1285102647,purchase
328,33166,4.0,1355020199,purchase
328,36850,4.5,1375121114,purchase
328,37741,4.0,1314041751,purchase
328,40010,3.5,1350760469,view
328,42946,5.0,1285202832,purchase
328,44761,5.0,1285081710,purchase
328,45666,4.5,1285104928,purchase
328,46578,5.0,1299346749,purchase
328,46976,4.5,1355019520,purchase
328,47997,4.5,1285082048,purchase
328,48394,4.5,1355020310,purchase
328,48780,4.5,1355020406,purchase
328,49347,3.0,1301113010,click
328,50651,4.5,1358659101,purchase
328,50872,3.5,1355020337,view
328,51255,5.0,1285081535,purchase
328,51540,5.0,1355020410,purchase
328,51931,4.5,1355020477,purchase
328,52885,3.5,1375121157,view
328,54256,5.0,1285202710,purchase
328,54881,4.5,1355020120,purchase
328,55269,5.0,1285081845,purchase
328,55280,4.5,1355020438,purchase
328,55442,4.5,1355020184,purchase
328,55820,5.0,1314041668,purchase
328,56145,4.5,1355020061,purchase
328,56782,5.0,1314041592,purchase
328,58301,4.0,1286310149,purchase
328,58559,4.5,1393718754,purchase
328,59141,4.5,1301113032,purchase
328,59369,3.5,1355020151,view
328,59387,5.0,1355019314,purchase
328,60069,5.0,1285081963,purchase
328,60418,5.0,1285102604,purchase
328,60766,4.5,1355020128,purchase
328,61323,4.5,1314041665,purchase
328,62644,4.5,1358668681,purchase
328,65188,5.0,1355020420,purchase
328,65261,4.0,1355020145,purchase
328,66097,5.0,1285203040,purchase
328,66915,4.5,1285104544,purchase
328,66934,5.0,1285081887,purchase
328,68237,5.0,1355020006,purchase
328,68612,4.0,1358644056,purchase
328,68954,5.0,1285081933,purchase
328,69122,4.0,1355020100,purchase
328,69757,5.0,1285081701,purchase
328,69951,3.5,1299347022,view
328,70048,3.5,1350760474,view
328,70286,5.0,1355020025,purchase
328,71057,4.0,1285203064,purchase
328,71464,4.0,1299346711,purchase
328,71535,4.0,1355020224,purchase
328,72224,4.5,1285104914,purchase
328,72226,5.0,1285081811,purchase
328,72731,3.5,1285081094,view
328,72998,2.5,1306186457,view
328,73829,4.0,1285251857,purchase
328,74754,4.0,1285251763,purchase
328,74916,3.5,1301112996,view
328,76093,4.5,1285081874,purchase
328,76251,4.0,1355020166,purchase
328,77154,3.5,1301939600,view
328,77421,5.0,1314042021,purchase
328,77455,5.0,1355020355,purchase
328,78266,3.5,1285102758,view
328,78499,5.0,1285083351,purchase
328,79057,4.0,1289871268,purchase
328,79132,4.5,1359332171,purchase
328,79702,5.0,1285081525,purchase
328,80166,4.0,1299346989,purchase
328,80463,4.5,1299347065,purchase
328,80917,4.0,1299347103,purchase
328,81847,4.5,1306187042,purchase
328,82459,4.5,1299346687,purchase
328,82684,4.5,1358635364,purchase
328,83219,4.5,1301939556,purchase
328,86882,5.0,1314041761,purchase
328,89864,4.5,1355020241,purchase
328,91529,4.0,1355020256,purchase
328,93840,5.0,1355020072,purchase
328,94864,4.5,1355020031,purchase
328,94959,5.0,1346717465,purchase
328,96054,5.0,1355019174,purchase
328,103776,4.5,1374808973,purchase
329,318,3.0,1634961494,click
329,4993,3.0,1634966350,click
329,5388,3.0,1634966995,click
329,5418,3.0,1634966426,click
329,5445,3.5,1634966402,view
329,6874,2.0,1634966379,view
329,40973,4.0,1634961558,purchase
329,55820,3.0,1634966555,click
329,59369,4.0,1634966727,purchase
329,64614,3.0,1634966639,click
329,71838,3.5,1634967237,view
329,72998,2.0,1634966465,view
329,98809,2.5,1634966678,view
329,99114,2.5,1634966511,view
329,112171,3.5,1634967219,view
329,115149,3.5,1634966854,view
329,168248,3.5,1634967144,view
329,168250,3.5,1634967162,view
329,176371,3.5,1634966968,view
329,200818,3.5,1634967178,view
330,1,3.5,1227315195,view
330,44,5.0,1225231708,purchase
330,180,4.5,1225232344,purchase
330,344,3.5,1227316083,view
330,356,4.0,1227315854,purchase
330,377,3.5,1227315860,view
330,380,3.5,1227316061,view
330,546,4.5,1225233901,purchase
330,592,4.0,1227315780,purchase
330,608,3.5,1227315894,view
330,648,4.5,1227315755,purchase
330,661,3.0,1225231701,click
330,780,4.0,1227316112,purchase
330,1022,0.5,1225231762,view
330,1061,5.0,1225231951,purchase
330,1196,5.0,1227315747,purchase
330,1198,4.5,1227316124,purchase
330,1261,3.5,1225233282,view
330,1270,5.0,1227315900,purchase
330,1411,3.5,1225233548,view
330,1690,5.0,1225231682,purchase
330,1801,4.0,1225233895,purchase
330,2002,4.5,1225231774,purchase
330,2420,3.0,1225232529,click
330,2427,4.0,1225232354,purchase
330,2431,5.0,1225233580,purchase
330,2571,4.5,1227316095,purchase
330,2616,4.0,1225233566,purchase
330,2858,4.0,1227315215,purchase
330,2959,5.0,1227315741,purchase
330,3578,4.0,1227316090,purchase
330,3703,5.0,1225232344,purchase
330,4226,0.5,1227315946,view
330,4886,3.5,1227315184,view
330,4963,4.0,1227315928,purchase
330,4993,4.0,1227315200,purchase
330,6539,4.0,1227315885,purchase
330,6874,3.5,1227315801,view
330,8360,3.5,1227315917,view
330,8961,4.0,1227315784,purchase
330,27884,3.0,1227315949,click
330,32587,4.0,1227316120,purchase
330,33794,3.5,1227315701,view
330,44191,5.0,1227316037,purchase
330,49272,4.0,1227315210,purchase
330,52435,2.5,1227315957,view
330,53207,3.5,1227316610,view
330,57640,4.0,1227316239,purchase
330,58559,5.0,1226133078,purchase
330,59315,4.5,1227314917,purchase
330,59615,4.0,1227316648,purchase
330,59731,4.0,1227865222,purchase
330,59784,3.5,1227865229,view
330,59900,3.5,1227316689,view
330,60037,3.5,1227316694,view
330,60040,1.5,1227316242,view
330,60069,3.5,1227316176,view
330,60487,3.5,1227314925,view
330,60832,2.5,1227865239,view
330,61132,3.5,1227316220,view
330,61160,3.0,1227316883,click
331,260,0.5,1469521680,view
331,318,0.5,1469521677,view
331,1196,0.5,1469521681,view
331,1198,0.5,1469521682,view
331,1210,0.5,1469521694,view
331,1291,0.5,1469521694,view
331,2571,0.5,1469521684,view
331,7153,0.5,1469521686,view
332,144,3.0,1259645896,click
332,280,1.0,1259645845,view
332,428,1.5,1259645903,view
332,765,2.5,1259645899,view
332,836,1.5,1259645885,view
332,1350,2.0,1259645862,view
332,1591,2.5,1259645873,view
332,1959,3.0,1259645865,click
332,2046,1.5,1259645879,view
332,2125,1.5,1259645849,view
332,2600,1.5,1259645876,view
332,3087,4.0,1259645868,purchase
332,3098,2.0,1259645881,view
332,3893,3.0,1259645887,click
332,4128,3.5,1259645870,view
333,10,4.0,836995544,purchase
333,21,5.0,836995621,purchase
333,47,4.0,836995577,purchase
333,110,4.0,836995577,purchase
333,150,5.0,836995438,purchase
333,153,5.0,836995473,purchase
333,161,5.0,836995521,purchase
333,165,4.0,836995472,purchase
333,185,3.0,836995544,click
333,208,2.0,836995544,view
333,231,4.0,836995503,purchase
333,288,3.0,836995577,click
333,292,4.0,836995521,purchase
333,296,3.0,836995439,click
333,316,1.0,836995502,view
333,317,3.0,836995621,click
333,318,5.0,836995502,purchase
333,329,4.0,836995502,purchase
333,339,4.0,836995544,purchase
333,344,4.0,836995473,purchase
333,349,5.0,836995472,purchase
333,364,5.0,836995621,purchase
333,380,4.0,836995440,purchase
333,420,3.0,836995621,click
333,434,4.0,836995521,purchase
333,457,5.0,836995521,purchase
333,480,5.0,836995621,purchase
333,588,5.0,836995472,purchase
333,590,2.0,836995436,view
333,592,4.0,836995435,purchase
333,593,5.0,836995521,purchase
333,595,5.0,836995503,purchase
334,1911,4.0,903365491,purchase
335,273,3.5,1305774344,view
335,327,2.5,1305774367,view
335,830,3.5,1305774369,view
335,1027,2.5,1305774370,view
335,1093,4.0,1305774339,purchase
335,1186,4.5,1305774378,purchase
335,1223,4.0,1305774380,purchase
335,1235,4.0,1305774347,purchase
335,1261,2.5,1305774383,view
335,1272,3.5,1305774335,view
335,1321,3.5,1305774373,view
335,1373,1.0,1305774331,view
335,1912,3.0,1305774353,click
335,1967,3.0,1305774329,click
335,2020,3.5,1305774376,view
335,2064,3.5,1305774386,view
335,2160,1.5,1305774364,view
335,2420,3.0,1305774340,click
335,2881,4.0,1305774324,purchase
335,3510,4.5,1305774350,purchase
336,1,5.0,854735570,purchase
336,6,4.0,854735642,purchase
336,25,2.0,854735570,view
336,32,5.0,854735569,purchase
336,62,4.0,854735570,purchase
336,95,3.0,854735570,click
336,112,3.0,854735642,click
336,141,2.0,854735570,view
336,260,5.0,854735772,purchase
336,494,3.0,854735642,click
336,648,3.0,854735570,click
336,653,4.0,854735742,purchase
336,733,4.0,854735642,purchase
336,736,2.0,854735570,view
336,762,3.0,854735772,click
336,780,5.0,854735570,purchase
336,784,3.0,854735741,click
336,786,3.0,854735741,click
336,1356,4.0,854735772,purchase
337,109947,5.0,1625583001,purchase
337,168224,5.0,1625583018,purchase
338,36,3.0,960357328,click
338,50,5.0,960357220,purchase
338,188,1.0,960357590,view
338,260,5.0,960357942,purchase
338,318,5.0,960357362,purchase
338,380,1.0,960358040,view
338,480,4.0,960357991,purchase
338,541,2.0,960357239,view
338,590,5.0,960357991,purchase
338,592,4.0,960358040,purchase
338,593,4.0,960356931,purchase
338,608,5.0,960357328,purchase
338,694,1.0,960356816,view
338,724,2.0,960357520,view
338,858,1.0,960357202,view
338,919,5.0,960357942,purchase
338,1034,3.0,960357823,click
338,1127,3.0,960358018,click
338,1193,5.0,960357220,purchase
338,1196,5.0,960357961,purchase
338,1197,4.0,960357942,purchase
338,1198,3.0,960357394,click
338,1203,5.0,960357239,purchase
338,1207,5.0,960357295,purchase
338,1214,5.0,960357521,purchase
338,1215,4.0,960357558,purchase
338,1219,5.0,960357494,purchase
338,1248,1.0,960357696,view
338,1252,4.0,960357696,purchase
338,1259,4.0,960357991,purchase
338,1261,3.0,960358018,click
338,1267,5.0,960357713,purchase
338,1291,4.0,960357942,purchase
338,1370,3.0,960356849,click
338,1376,2.0,960357991,view
338,1407,4.0,960357628,purchase
338,1580,4.0,960358056,purchase
338,1617,5.0,960357696,purchase
338,1633,3.0,960356816,click
338,1645,3.0,960357590,click
338,1673,5.0,960356849,purchase
338,1748,4.0,960357732,purchase
338,1982,5.0,960357558,purchase
338,1997,5.0,960357538,purchase
338,1999,3.0,960356931,click
338,2028,3.0,960357900,click
338,2118,5.0,960357590,purchase
338,2160,3.0,960357628,click
338,2167,4.0,960357628,purchase
338,2195,4.0,960357823,purchase
338,2279,1.0,960357521,view
338,2324,5.0,960357823,purchase
338,2366,3.0,960357521,click
338,2396,3.0,960357328,click
338,2542,5.0,960356931,purchase
338,2672,4.0,960357747,purchase
338,2692,5.0,960357348,purchase
338,2716,4.0,960357538,purchase
338,2762,5.0,960357295,purchase
338,2867,1.0,960357559,view
338,2871,3.0,960358018,click
338,2908,3.0,960357394,click
338,2916,2.0,960358040,view
338,2987,3.0,960357732,click
338,2997,5.0,960357394,purchase
338,3081,4.0,960357590,purchase
338,3104,4.0,960357991,purchase
338,3168,2.0,960358018,view
338,3201,4.0,960357202,purchase
338,3461,4.0,960357961,purchase
338,3499,2.0,960357521,view
338,3693,1.0,960357628,view
338,3699,3.0,960358056,click
338,3702,3.0,960357348,click
339,1,2.5,1087220725,view
339,10,2.5,1087220770,view
339,17,3.0,1087214960,click
339,19,1.0,1089630356,view
339,34,3.5,1087299457,view
339,36,4.0,1087221845,purchase
339,58,2.0,1087212677,view
339,62,3.5,1093863098,view
339,105,4.5,1089630221,purchase
339,110,2.5,1087221599,view
339,111,4.0,1088436439,purchase
339,150,3.5,1088180518,view
339,151,2.0,1087212636,view
339,172,3.5,1087213668,view
339,185,2.0,1087300971,view
339,208,1.5,1088696308,view
339,235,3.0,1087299355,click
339,260,4.0,1087221604,purchase
339,292,3.5,1087221749,view
339,293,4.0,1087314248,purchase
339,296,4.0,1087221576,purchase
339,306,4.0,1088617169,purchase
339,308,4.0,1088617189,purchase
339,314,4.0,1087221083,purchase
339,317,2.0,1088180265,view
339,329,2.0,1087221728,view
339,337,4.0,1088180281,purchase
339,342,4.5,1087212774,purchase
339,344,1.0,1087221685,view
339,353,4.0,1087215084,purchase
339,356,4.5,1087214777,purchase
339,357,4.0,1087215205,purchase
339,364,2.0,1088179223,view
339,367,3.5,1088179470,view
339,370,3.5,1087212778,view
339,380,3.5,1087220699,view
339,435,1.0,1087213732,view
339,466,3.5,1087212698,view
339,468,4.0,1087215280,purchase
339,475,4.5,1091623016,purchase
339,480,2.5,1087221582,view
339,497,1.5,1087214799,view
339,509,4.5,1087215140,purchase
339,520,3.5,1089822304,view
339,527,4.0,1087221671,purchase
339,541,4.5,1087213806,purchase
339,588,3.5,1087300899,view
339,589,2.5,1087213538,view
339,590,3.0,1087221590,click
339,592,2.5,1087221587,view
339,595,2.5,1087300921,view
339,616,2.5,1088179281,view
339,673,2.5,1087221067,view
339,674,0.5,1087214409,view
339,688,3.0,1087214165,click
339,736,2.0,1087221698,view
339,737,1.5,1087213711,view
339,743,3.5,1089117515,view
339,750,4.0,1087214356,purchase
339,778,4.0,1088436407,purchase
339,780,1.0,1087213692,view
339,858,4.0,1087299325,purchase
339,912,3.5,1087214900,view
339,919,2.0,1087300643,view
339,920,1.5,1087214936,view
339,923,4.0,1087212657,purchase
339,924,4.5,1087214346,purchase
339,969,3.5,1087214895,view
339,991,4.0,1087311015,purchase
339,1022,4.0,1088179229,purchase
339,1029,3.5,1087300820,view
339,1035,2.5,1088616980,view
339,1036,2.5,1087310643,view
339,1073,0.5,1087221783,view
339,1079,2.0,1087383983,view
339,1080,4.0,1087299330,purchase
339,1101,2.0,1087299320,view
339,1125,3.5,1087384426,view
339,1127,3.5,1087213831,view
339,1136,4.5,1087314169,purchase
339,1148,4.0,1087314188,purchase
339,1172,4.0,1087214991,purchase
339,1183,4.0,1087215250,purchase
339,1185,4.0,1088177418,purchase
339,1193,4.0,1087384385,purchase
339,1196,3.5,1087299496,view
339,1197,4.5,1088696181,purchase
339,1198,3.5,1087221722,view
339,1199,4.5,1087213861,purchase
339,1200,4.0,1087213819,purchase
339,1201,4.0,1087301104,purchase
339,1204,3.5,1087300647,view
339,1206,5.0,1087214256,purchase
339,1208,4.5,1087299278,purchase
339,1210,3.5,1087213836,view
339,1214,4.0,1087214228,purchase
339,1220,3.5,1087301219,view
339,1221,3.0,1087301092,click
339,1225,4.0,1087299274,purchase
339,1226,3.0,1087214816,click
339,1232,5.0,1087214236,purchase
339,1233,4.0,1087212685,purchase
339,1234,3.5,1088618431,view
339,1237,3.5,1087221485,view
339,1240,3.5,1087213816,view
339,1246,4.5,1087298979,purchase
339,1249,4.0,1091622931,purchase
339,1250,3.5,1088180276,view
339,1253,4.0,1087214451,purchase
339,1262,3.5,1087301484,view
339,1265,4.5,1087214722,purchase
339,1270,3.0,1087221737,click
339,1271,3.5,1087221400,view
339,1275,4.0,1087301516,purchase
339,1282,3.5,1088177910,view
339,1289,4.5,1094159998,purchase
339,1291,3.0,1087300605,click
339,1292,4.5,1090425604,purchase
339,1296,4.0,1087215025,purchase
339,1298,4.5,1088696523,purchase
339,1299,4.0,1088617047,purchase
339,1300,1.5,1087221461,view
339,1301,2.5,1087214442,view
339,1357,4.5,1087214664,purchase
339,1370,2.5,1087212666,view
339,1372,3.0,1087300286,click
339,1373,2.0,1087299657,view
339,1374,1.0,1087213844,view
339,1375,2.5,1087299266,view
339,1376,3.0,1087299623,click
339,1380,1.5,1087215271,view
339,1391,2.5,1087213630,view
339,1482,4.0,1088179514,purchase
339,1527,3.5,1087213556,view
339,1542,4.0,1087215162,purchase
339,1544,1.5,1087212770,view
339,1580,4.0,1087213570,purchase
339,1584,2.5,1087299304,view
339,1587,2.5,1087301726,view
339,1610,3.0,1087220703,click
339,1641,4.0,1087221433,purchase
339,1643,4.0,1087214971,purchase
339,1653,3.5,1087212690,view
339,1676,0.5,1087213601,view
339,1682,4.0,1088696600,purchase
339,1699,3.5,1091623573,view
339,1722,4.0,1087215225,purchase
339,1917,2.0,1087212647,view
339,1954,4.0,1087221295,purchase
339,1961,4.0,1087221276,purchase
339,1965,4.0,1087213866,purchase
339,1967,2.0,1087221020,view
339,2006,3.0,1087301712,click
339,2010,3.0,1087214559,click
339,2011,1.5,1087212654,view
339,2019,4.0,1087300443,purchase
339,2021,2.5,1087213978,view
339,2068,1.5,1089117663,view
339,2076,3.5,1087384302,view
339,2078,3.5,1088177986,view
339,2100,3.0,1087215168,click
339,2102,3.5,1088177940,view
339,2105,3.0,1087214026,click
339,2110,4.0,1089822553,purchase
339,2115,3.0,1087300615,click
339,2116,4.0,1089117537,purchase
339,2150,4.0,1089117294,purchase
339,2194,3.5,1087300620,view
339,2278,4.0,1087300774,purchase
339,2294,3.0,1088177925,click
339,2311,2.5,1087213886,view
339,2340,3.5,1087384252,view
339,2344,3.0,1087301564,click
339,2355,3.0,1088177991,click
339,2366,2.0,1087301536,view
339,2396,4.0,1087214836,purchase
339,2406,3.0,1087301623,click
339,2407,4.0,1087214000,purchase
339,2420,3.5,1087300468,view
339,2425,4.0,1091623514,purchase
339,2454,2.0,1087214467,view
339,2467,4.0,1087384214,purchase
339,2468,3.0,1087300752,click
339,2470,4.0,1091614224,purchase
339,2471,3.0,1089117478,click
339,2472,3.5,1089822538,view
339,2474,3.5,1088617030,view
339,2478,2.0,1087385041,view
339,2528,3.0,1090425814,click
339,2529,3.0,1087214366,click
339,2539,2.0,1087384166,view
339,2571,4.0,1087213510,purchase
339,2628,3.0,1087213682,click
339,2640,1.0,1087212785,view
339,2657,0.5,1087214299,view
339,2662,2.5,1090425729,view
339,2683,1.5,1089822359,view
339,2701,3.5,1093957388,view
339,2716,3.0,1087383971,click
339,2745,4.5,1087213110,purchase
339,2770,3.5,1092644835,view
339,2791,3.0,1087220715,click
339,2857,3.5,1088177929,view
339,2858,4.0,1094114891,purchase
339,2863,3.0,1088617003,click
339,2872,2.5,1087214690,view
339,2921,4.0,1087385083,purchase
339,2947,3.5,1087310648,view
339,2948,3.5,1087310670,view
339,2949,3.0,1087310660,click
339,2951,4.0,1087301192,purchase
339,2959,5.0,1091622942,purchase
339,2968,3.5,1087301544,view
339,2970,4.0,1087301454,purchase
339,2985,3.5,1087213994,view
339,2987,3.5,1087301602,view
339,2991,2.5,1087310744,view
339,2993,3.5,1089630338,view
339,2997,4.0,1087383997,purchase
339,3022,3.5,1093957213,view
339,3033,3.5,1087213894,view
339,3037,4.0,1087301005,purchase
339,3045,4.0,1093957147,purchase
339,3062,2.0,1093863074,view
339,3105,3.5,1088180024,view
339,3124,3.5,1087310995,view
339,3159,2.5,1088179249,view
339,3168,3.5,1088180534,view
339,3198,4.0,1087314156,purchase
339,3221,4.0,1087214173,purchase
339,3252,3.5,1093863207,view
339,3253,4.0,1088436546,purchase
